PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
101108,Chris,Paul,L.A. Clippers,NBA Player of the Month,,2012-13,12/01/2012,,West,Award,Kia Motors,KIPMO,
101108,Chris,Paul,LA Clippers,NBA Player of the Month,,2016-17,4/1/2017,,West,Award,Kia Motors,KIPMO,
101108,Chris,Paul,New Orleans/Okla. City Hornets,NBA Player of the Week,,2005-06,,2006-02-06T00:00:00,West,Award,Kia Motors,KIPWK,
101108,Chris,Paul,New Orleans Hornets,NBA Player of the Week,,2007-08,,2007-12-30T00:00:00,West,Award,Kia Motors,KIPWK,
101108,Chris,Paul,New Orleans Hornets,NBA Player of the Week,,2007-08,,2008-03-23T00:00:00,West,Award,Kia Motors,KIPWK,
101108,Chris,Paul,New Orleans Hornets,NBA Player of the Week,,2008-09,,2008-11-03T00:00:00,West,Award,Kia Motors,KIPWK,
101108,Chris,Paul,New Orleans Hornets,NBA Player of the Week,,2008-09,,2008-12-22T00:00:00,West,Award,Kia Motors,KIPWK,
101108,Chris,Paul,New Orleans Hornets,NBA Player of the Week,,2008-09,,2009-01-19T00:00:00,West,Award,Kia Motors,KIPWK,
101108,Chris,Paul,New Orleans Hornets,NBA Player of the Week,,2008-09,,2009-03-23T00:00:00,West,Award,Kia Motors,KIPWK,
101108,Chris,Paul,New Orleans Hornets,NBA Player of the Week,,2010-11,,2010-11-08T00:00:00,West,Award,Kia Motors,KIPWK,
101108,Chris,Paul,Los Angeles Clippers,NBA Player of the Week,,2011-12,,2012-03-26T00:00:00,West,Award,Kia Motors,KIPWK,
101108,Chris,Paul,Los Angeles Clippers,NBA Player of the Week,,2012-13,,2012-12-17T00:00:00,West,Award,Kia Motors,KIPWK,
101108,Chris,Paul,Los Angeles Clippers,NBA Player of the Week,,2014-15,,2015-03-16T00:00:00,West,Award,Kia Motors,KIPWK,
101108,Chris,Paul,LA Clippers,NBA Player of the Week,,2015-16,,2016-01-11T00:00:00,West,Award,Kia Motors,KIPWK,
101108,Chris,Paul,Houston Rockets,NBA Player of the Week,,2017-18,,2017-12-11T00:00:00,West,Award,Kia Motors,KIPWK,
101108,Chris,Paul,New Orleans/Okla. City Hornets,NBA Rookie of the Month,,2005-06,01/01/2006,,East,Award,Kia Motors,KIRMO,
101108,Chris,Paul,New Orleans/Okla. City Hornets,NBA Rookie of the Month,,2005-06,02/01/2006,,West,Award,Kia Motors,KIRMO,
101108,Chris,Paul,New Orleans/Okla. City Hornets,NBA Rookie of the Month,,2005-06,03/01/2006,,West,Award,Kia Motors,KIRMO,
101108,Chris,Paul,New Orleans/Okla. City Hornets,NBA Rookie of the Month,,2005-06,04/01/2006,,West,Award,Kia Motors,KIRMO,
101108,Chris,Paul,New Orleans/Okla. City Hornets,NBA Rookie of the Month,,2005-06,11/01/2005,,West,Award,Kia Motors,KIRMO,
101108,Chris,Paul,New Orleans/Okla. City Hornets,NBA Rookie of the Month,,2005-06,12/01/2005,,West,Award,Kia Motors,KIRMO,
101108,Chris,Paul,New Orleans/Okla. City Hornets,NBA Rookie of the Year,,2005-06,,,,Award,Kia Motors,KIROY,
101108,Chris,Paul,New Orleans/Okla. City Hornets,NBA Sporting News Rookie of the Year,,2005-06,,,,Award,Sporting News,SNROY,
101108,Chris,Paul,USA,Olympic Gold Medal,,2008,,,,Award,Olympic,Gold,
101108,Chris,Paul,USA,Olympic Gold Medal,,2012,,,,Award,Olympic,Gold,
101108,Chris,Paul,LA Clippers,All-Defensive Team,1,2016-17,,,West,Award,Kia Motors,KIADT,
101108,Chris,Paul,Phoenix Suns,NBA Player of the Week,,2021-22,,2022-01-24T00:00:00,West,Award,Kia Motors,KIPWK,
101108,Chris,Paul,Phoenix Suns,All-NBA,3,2021-22,,,West,Award,Kia Motors,KIANT,
101108,Chris,Paul,Phoenix Suns,All-NBA,2,2020-21,,,West,Award,Kia Motors,KIANT,
101108,Chris,Paul,,NBA All-Star,,2007-08,,,,Award,All-Star,,
101108,Chris,Paul,,NBA All-Star,,2008-09,,,,Award,All-Star,,
101108,Chris,Paul,,NBA All-Star,,2009-10,,,,Award,All-Star,,
101108,Chris,Paul,,NBA All-Star,,2010-11,,,,Award,All-Star,,
101108,Chris,Paul,,NBA All-Star,,2011-12,,,,Award,All-Star,,
101108,Chris,Paul,,NBA All-Star,,2012-13,,,,Award,All-Star,,
101108,Chris,Paul,,NBA All-Star,,2013-14,,,,Award,All-Star,,
101108,Chris,Paul,,NBA All-Star,,2014-15,,,,Award,All-Star,,
101108,Chris,Paul,,NBA All-Star,,2015-16,,,,Award,All-Star,,
101108,Chris,Paul,,NBA All-Star,,2019-20,,,,Award,All-Star,,
101108,Chris,Paul,,NBA All-Star,,2020-21,,,,Award,All-Star,,
101108,Chris,Paul,,NBA All-Star,,2021-22,,,,Award,All-Star,,
101111,Charlie,Villanueva,Toronto Raptors,All-Rookie Team,1,2005-06,,,1610612761,Award,Kia Motors,KIART,
101111,Charlie,Villanueva,Toronto Raptors,NBA Rookie of the Month,,2005-06,12/01/2005,,East,Award,Kia Motors,KIRMO,
101112,Channing,Frye,New York Knicks,All-Rookie Team,1,2005-06,,,1610612752,Award,Kia Motors,KIART,
101112,Channing,Frye,New York Knicks,NBA Rookie of the Month,,2005-06,11/01/2005,,East,Award,Kia Motors,KIRMO,
101112,Channing,Frye,Cleveland Cavaliers,NBA Champion,,2015-16,,,,Award,Champion,,
101113,Ike,Diogu,Nigeria,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
101114,Deron,Williams,Utah Jazz,All-NBA,2,2007-08,,,1610612762,Award,Kia Motors,KIANT,
101114,Deron,Williams,Utah Jazz,All-NBA,2,2009-10,,,1610612762,Award,Kia Motors,KIANT,
101114,Deron,Williams,Utah Jazz,All-Rookie Team,1,2005-06,,,1610612762,Award,Kia Motors,KIART,
101114,Deron,Williams,New Jersey Nets,NBA Player of the Month,,2010-11,11/01/2010,,East,Award,Kia Motors,KIPMO,
101114,Deron,Williams,Utah Jazz,NBA Player of the Week,,2008-09,,2009-03-09T00:00:00,West,Award,Kia Motors,KIPWK,
101114,Deron,Williams,Utah Jazz,NBA Player of the Week,,2009-10,,2009-12-14T00:00:00,West,Award,Kia Motors,KIPWK,
101114,Deron,Williams,Utah Jazz,NBA Player of the Week,,2010-11,,2010-11-15T00:00:00,West,Award,Kia Motors,KIPWK,
101114,Deron,Williams,Brooklyn Nets,NBA Player of the Week,,2014-15,,2014-11-03T00:00:00,East,Award,Kia Motors,KIPWK,
101114,Deron,Williams,USA,Olympic Gold Medal,,2008,,,,Award,Olympic,Gold,
101114,Deron,Williams,USA,Olympic Gold Medal,,2012,,,,Award,Olympic,Gold,
101114,Deron,Williams,,NBA All-Star,,2011-12,,,,Award,All-Star,,
101114,Deron,Williams,,NBA All-Star,,2009-10,,,,Award,All-Star,,
101114,Deron,Williams,,NBA All-Star,,2010-11,,,,Award,All-Star,,
101115,Andrew,Bynum,Los Angeles Lakers,All-NBA,2,2011-12,,,1610612747,Award,Kia Motors,KIANT,
101115,Andrew,Bynum,Los Angeles Lakers,NBA Player of the Week,,2008-09,,2009-01-26T00:00:00,West,Award,Kia Motors,KIPWK,
101115,Andrew,Bynum,Los Angeles Lakers,NBA Player of the Week,,2011-12,,2012-03-12T00:00:00,West,Award,Kia Motors,KIPWK,
101115,Andrew,Bynum,Los Angeles Lakers,NBA Player of the Week,,2011-12,,2012-04-09T00:00:00,West,Award,Kia Motors,KIPWK,
101115,Andrew,Bynum,,NBA All-Star,,2011-12,,,,Award,All-Star,,
101115,Andrew,Bynum,Los Angeles Lakers,NBA Champion,,2008-09,,,,Award,Champion,,
101115,Andrew,Bynum,Los Angeles Lakers,NBA Champion,,2009-10,,,,Award,Champion,,
101122,Danny,Granger,Indiana Pacers,All-Rookie Team,2,2005-06,,,1610612754,Award,Kia Motors,KIART,
101122,Danny,Granger,Indiana Pacers,NBA Most Improved Player,,2008-09,,,,Award,Kia Motors,KIMIP,
101122,Danny,Granger,Indiana Pacers,NBA Player of the Week,,2007-08,,2007-11-04T00:00:00,East,Award,Kia Motors,KIPWK,
101122,Danny,Granger,,NBA All-Star,,2008-09,,,,Award,All-Star,,
101126,Nate,Robinson,Chicago Bulls,NBA Player of the Week,,2012-13,,2013-01-28T00:00:00,East,Award,Kia Motors,KIPWK,
101132,Linas,Kleiza,Lithuania,Olympic Appearance,,2008,,,,Award,Olympic,Appearance,
101132,Linas,Kleiza,Lithuania,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
101129,Luther,Head,Houston Rockets,All-Rookie Team,2,2005-06,,,1610612745,Award,Kia Motors,KIART,
101134,Wayne,Simien,Miami Heat,NBA Champion,,2005-06,,,,Award,Champion,,
101135,David,Lee,Golden State Warriors,All-NBA,3,2012-13,,,1610612744,Award,Kia Motors,KIANT,
101135,David,Lee,New York Knicks,NBA Player of the Week,,2008-09,,2009-02-02T00:00:00,East,Award,Kia Motors,KIPWK,
101135,David,Lee,Golden State Warriors,NBA Player of the Week,,2012-13,,2012-12-10T00:00:00,West,Award,Kia Motors,KIPWK,
101135,David,Lee,Golden State Warriors,NBA Player of the Week,,2012-13,,2012-12-17T00:00:00,West,Award,Kia Motors,KIPWK,
101135,David,Lee,Golden State Warriors,NBA Player of the Week,,2012-13,,2013-01-28T00:00:00,West,Award,Kia Motors,KIPWK,
101135,David,Lee,Golden State Warriors,NBA Player of the Week,,2013-14,,2014-01-06T00:00:00,West,Award,Kia Motors,KIPWK,
101135,David,Lee,,NBA All-Star,,2009-10,,,,Award,All-Star,,
101135,David,Lee,,NBA All-Star,,2012-13,,,,Award,All-Star,,
101135,David,Lee,Golden State Warriors,NBA Champion,,2014-15,,,,Award,Champion,,
101133,Ian,Mahinmi,Dallas Mavericks,NBA Champion,,2010-11,,,,Award,Champion,,
101141,Ersan,Ilyasova,Milwaukee Bucks,NBA Player of the Week,,2011-12,,2012-03-05T00:00:00,East,Award,Kia Motors,KIPWK,
101142,Ronny,Turiaf,France,Olympic Appearance,,2012,,,,Award,Olympic,Appearance,
101142,Ronny,Turiaf,Miami Heat,NBA Champion,,2011-12,,,,Award,Champion,,
101145,Monta,Ellis,Golden State Warriors,NBA Most Improved Player,,2006-07,,,,Award,Kia Motors,KIMIP,
101145,Monta,Ellis,Golden State Warriors,NBA Player of the Week,,2010-11,,2010-12-27T00:00:00,West,Award,Kia Motors,KIPWK,
101145,Monta,Ellis,Golden State Warriors,NBA Player of the Week,,2011-12,,2012-03-05T00:00:00,West,Award,Kia Motors,KIPWK,
101145,Monta,Ellis,Milwaukee Bucks,NBA Player of the Week,,2012-13,,2012-12-24T00:00:00,East,Award,Kia Motors,KIPWK,
101145,Monta,Ellis,Dallas Mavericks,NBA Player of the Week,,2013-14,,2014-04-14T00:00:00,West,Award,Kia Motors,KIPWK,
101150,Lou,Williams,Toronto Raptors,NBA Player of the Week,,2014-15,,2014-11-17T00:00:00,East,Award,Kia Motors,KIPWK,
101150,Lou,Williams,LA Clippers,NBA Player of the Week,,2017-18,,2017-12-25T00:00:00,West,Award,Kia Motors,KIPWK,
101150,Lou,Williams,LA Clippers,NBA Player of the Week,,2017-18,,2018-01-08T00:00:00,West,Award,Kia Motors,KIPWK,
101150,Lou,Williams,Toronto Raptors,NBA Sixth Man of the Year,,2014-15,,,,Award,Kia Motors,KISMY,
101150,Lou,Williams,LA Clippers,NBA Sixth Man of the Year,,2017-18,,,West,Award,Kia Motors,KISMY,
101150,Lou,Williams,LA Clippers,NBA Sixth Man of the Year,,2018-19,,,West,Award,Kia Motors,KISMY,
101155,Ryan,Gomes,Boston Celtics,All-Rookie Team,2,2005-06,,,1610612738,Award,Kia Motors,KIART,
101162,Marcin,Gortat,Washington Wizards,NBA Player of the Week,,2015-16,,2015-12-28T00:00:00,East,Award,Kia Motors,KIPWK,
101177,Fabricio,Oberto,Argentina,Olympic Appearance,,1996,,,,Award,Olympic,Appearance,
101177,Fabricio,Oberto,Argentina,Olympic Bronze Medal,,2008,,,,Award,Olympic,Bronze,
101177,Fabricio,Oberto,Argentina,Olympic Gold Medal,,2004,,,,Award,Olympic,Gold,
101177,Fabricio,Oberto,San Antonio Spurs,NBA Champion,,2006-07,,,,Award,Champion,,
101180,Sarunas,Jasikevicius,Lithuania,Olympic Appearance,,2004,,,,Award,Olympic,Appearance,
101180,Sarunas,Jasikevicius,Lithuania,Olympic Appearance,,2008,,,,Award,Olympic,Appearance,
101180,Sarunas,Jasikevicius,Lithuania,Olympic Bronze Medal,,2000,,,,Award,Olympic,Bronze,
101181, José Manuel,Calderón,,Olympic Bronze Medal,,2016,,,,Award,Olympic,Bronze,
101181,Jose,Calderon,Spain,Olympic Appearance,,2004,,,,Award,Olympic,Appearance,
101181,Jose,Calderon,Spain,Olympic Silver Medal,,2008,,,,Award,Olympic,Silver,
101181,Jose,Calderon,Spain,Olympic Silver Medal,,2012,,,,Award,Olympic,Silver,
1641705,Victor,Wembanyama,San Antonio Spurs,NBA Rookie of the Month,,2023-24,1/1/2024,,West,Award,Kia Motors,KIRMO,
1641705,Victor,Wembanyama,San Antonio Spurs,NBA Rookie of the Month,,2023-24,2/1/2024,,West,Award,Kia Motors,KIRMO,
1641705,Victor,Wembanyama,San Antonio Spurs,NBA Rookie of the Month,,2023-24,3/1/2024,,West,Award,Kia Motors,KIRMO,
1641705,Victor,Wembanyama,San Antonio Spurs,NBA Rookie of the Year,,2023-24,,,West,Award,Kia Motors,KIROY,
1641705,Victor,Wembanyama,San Antonio Spurs,All-Rookie Team,1,2023-24,,,West,Award,Kia Motors,KIART,
1641705,Victor,Wembanyama,San Antonio Spurs,All-Defensive Team,1,2023-24,,,West,Award,Kia Motors,KIADT,
1641705,Victor,Wembanyama,France,Olympic Silver Medal,,2024,,,,Award,Olympic,Silver,
1641705,Victor,Wembanyama,San Antonio Spurs,NBA Defensive Player of the Month,,2024-25,11/1/2024,,West,Award,Kia Motors,KIRMO,
1641706,Brandon,Miller,Charlotte Hornets,NBA Rookie of the Month,,2023-24,1/1/2024,,East,Award,Kia Motors,KIRMO,
1641706,Brandon,Miller,Charlotte Hornets,NBA Rookie of the Month,,2023-24,2/1/2024,,East,Award,Kia Motors,KIRMO,
1641706,Brandon,Miller,Charlotte Hornets,NBA Rookie of the Month,,2023-24,3/1/2024,,East,Award,Kia Motors,KIRMO,
1641706,Brandon,Miller,Charlotte Hornets,All-Rookie Team,1,2023-24,,,East,Award,Kia Motors,KIART,
1641708,Amen,Thompson,Houston Rockets,All-Rookie Team,2,2023-24,,,West,Award,Kia Motors,KIART,
1641713,GG,Jackson,Memphis Grizzlies,All-Rookie Team,2,2023-24,,,West,Award,Kia Motors,KIART,
1641717,Cason,Wallace,Oklahoma City Thunder,All-Rookie Team,2,2023-24,,,West,Award,Kia Motors,KIART,
1641718,Keyonte,George,Utah Jazz,All-Rookie Team,2,2023-24,,,West,Award,Kia Motors,KIART,
1641726,Dereck,Lively II,Dallas Mavericks,All-Rookie Team,2,2023-24,,,West,Award,Kia Motors,KIART,
1641731,Bilal,Coulibaly,France,Olympic Silver Medal,,2024,,,,Award,Olympic,Silver,
1641764,Brandin,Podziemski,Golden State Warriors,All-Rookie Team,1,2023-24,,,West,Award,Kia Motors,KIART,
1641775,Jordan,Walsh,Boston Celtics,NBA Champion,,2023-24,,,,Award,Champion,,
1630531,Jaden,Springer,Boston Celtics,NBA Champion,,2023-24,,,,Award,Champion,,
1630532,Franz,Wagner,Orlando Magic,NBA Rookie of the Month,,2021-22,12/1/2021,,East,Award,Kia Motors,KIRMO,
1630532,Franz,Wagner,Orlando Magic,All-Rookie Team,1,2021-22,,,East,Award,Kia Motors,KIART,
1630532,Franz,Wagner,Orlando Magic,NBA Player of the Week,,2024-25,,2024-11-11T00:00:00,East,Award,Kia Motors,KIPWK,
200081,Jamario,Moon,Toronto Raptors,All-Rookie Team,2,2007-08,,,1610612761,Award,Kia Motors,KIART,
200081,Jamario,Moon,Toronto Raptors,NBA Rookie of the Month,,2007-08,01/01/2008,,East,Award,Kia Motors,KIRMO,
1626143,Jahlil,Okafor,Philadelphia 76ers,All-Rookie Team,1,2015-16,,,East,Award,Kia Motors,KIART,
1626144,Emmanuel,Mudiay,Denver Nuggets,All-Rookie Team,2,2015-16,,,West,Award,Kia Motors,KIART,
1626149,Montrezl,Harrell,LA Clippers,NBA Sixth Man of the Year,,2019-20,,,West,Award,Kia Motors,KISMY,
200745,Andrea,Bargnani,Toronto Raptors,All-Rookie Team,1,2006-07,,,1610612761,Award,Kia Motors,KIART,
200745,Andrea,Bargnani,Toronto Raptors,NBA Rookie of the Month,,2006-07,01/01/2007,,East,Award,Kia Motors,KIRMO,
200745,Andrea,Bargnani,Toronto Raptors,NBA Rookie of the Month,,2006-07,02/01/2007,,East,Award,Kia Motors,KIRMO,
200746,LaMarcus,Aldridge,Portland Trail Blazers,All-NBA,3,2010-11,,,1610612757,Award,Kia Motors,KIANT,
200746,LaMarcus,Aldridge,Portland Trail Blazers,All-NBA,3,2013-14,,,1610612757,Award,Kia Motors,KIANT,
200746,LaMarcus,Aldridge,Portland Trail Blazers,All-NBA,2,2014-15,,,1610612757,Award,Kia Motors,KIANT,
200746,LaMarcus,Aldridge,San Antonio Spurs,All-NBA,3,2015-16,,,West,Award,Kia Motors,KIANT,
200746,LaMarcus,Aldridge,San Antonio Spurs,All-NBA,2,2017-18,,,West,Award,Kia Motors,KIANT,
200746,LaMarcus,Aldridge,Portland Trail Blazers,All-Rookie Team,1,2006-07,,,1610612757,Award,Kia Motors,KIART,
200746,LaMarcus,Aldridge,Portland Trail Blazers,NBA Player of the Month,,2010-11,02/01/2011,,West,Award,Kia Motors,KIPMO,
200746,LaMarcus,Aldridge,Portland Trail Blazers,NBA Player of the Week,,2010-11,,2011-01-24T00:00:00,West,Award,Kia Motors,KIPWK,
200746,LaMarcus,Aldridge,Portland Trail Blazers,NBA Player of the Week,,2012-13,,2013-03-11T00:00:00,West,Award,Kia Motors,KIPWK,
200746,LaMarcus,Aldridge,Portland Trail Blazers,NBA Player of the Week,,2013-14,,2013-11-25T00:00:00,West,Award,Kia Motors,KIPWK,
200746,LaMarcus,Aldridge,Portland Trail Blazers,NBA Player of the Week,,2013-14,,2013-12-09T00:00:00,West,Award,Kia Motors,KIPWK,
200746,LaMarcus,Aldridge,Portland Trail Blazers,NBA Player of the Week,,2013-14,,2013-12-16T00:00:00,West,Award,Kia Motors,KIPWK,
200746,LaMarcus,Aldridge,Portland Trail Blazers,NBA Player of the Week,,2014-15,,2014-12-01T00:00:00,West,Award,Kia Motors,KIPWK,
200746,LaMarcus,Aldridge,Portland Trail Blazers,NBA Player of the Week,,2014-15,,2014-12-15T00:00:00,West,Award,Kia Motors,KIPWK,
200746,LaMarcus,Aldridge,San Antonio Spurs,NBA Player of the Week,,2015-16,,2016-02-08T00:00:00,West,Award,Kia Motors,KIPWK,
200746,LaMarcus,Aldridge,San Antonio Spurs,NBA Player of the Week,,2017-18,,2018-03-19T00:00:00,West,Award,Kia Motors,KIPWK,
200746,LaMarcus,Aldridge,,NBA All-Star,,2017-18,,,,Award,All-Star,,
200746,LaMarcus,Aldridge,,NBA All-Star,,2011-12,,,,Award,All-Star,,
200746,LaMarcus,Aldridge,,NBA All-Star,,2012-13,,,,Award,All-Star,,
200746,LaMarcus,Aldridge,,NBA All-Star,,2013-14,,,,Award,All-Star,,
200746,LaMarcus,Aldridge,,NBA All-Star,,2014-15,,,,Award,All-Star,,
200746,LaMarcus,Aldridge,,NBA All-Star,,2015-16,,,,Award,All-Star,,
200746,LaMarcus,Aldridge,,NBA All-Star,,2018-19,,,,Award,All-Star,,
200747,Adam,Morrison,Charlotte Bobcats,All-Rookie Team,2,2006-07,,,1610612766,Award,Kia Motors,KIART,
200747,Adam,Morrison,Charlotte Bobcats,NBA Rookie of the Month,,2006-07,11/01/2006,,East,Award,Kia Motors,KIRMO,
200747,Adam,Morrison,Los Angeles Lakers,NBA Champion,,2008-09,,,,Award,Champion,,
200747,Adam,Morrison,Los Angeles Lakers,NBA Champion,,2009-10,,,,Award,Champion,,
200748,Tyrus,Thomas,Chicago Bulls,All-Rookie Team,2,2006-07,,,1610612741,Award,Kia Motors,KIART,
200749,Shelden,Williams,Atlanta Hawks,NBA Rookie of the Month,,2006-07,04/01/2007,,East,Award,Kia Motors,KIRMO,
200750,Brandon,Roy,Portland Trail Blazers,All-NBA,2,2008-09,,,1610612757,Award,Kia Motors,KIANT,
200750,Brandon,Roy,Portland Trail Blazers,All-NBA,3,2009-10,,,1610612757,Award,Kia Motors,KIANT,
200750,Brandon,Roy,Portland Trail Blazers,All-Rookie Team,1,2006-07,,,1610612757,Award,Kia Motors,KIART,
200750,Brandon,Roy,Portland Trail Blazers,NBA Player of the Week,,2007-08,,2007-12-09T00:00:00,West,Award,Kia Motors,KIPWK,
200750,Brandon,Roy,Portland Trail Blazers,NBA Player of the Week,,2007-08,,2007-12-16T00:00:00,West,Award,Kia Motors,KIPWK,
200750,Brandon,Roy,Portland Trail Blazers,NBA Player of the Week,,2008-09,,2008-12-01T00:00:00,West,Award,Kia Motors,KIPWK,
200750,Brandon,Roy,Portland Trail Blazers,NBA Player of the Week,,2008-09,,2009-04-13T00:00:00,West,Award,Kia Motors,KIPWK,
200750,Brandon,Roy,Portland Trail Blazers,NBA Player of the Week,,2009-10,,2010-03-15T00:00:00,West,Award,Kia Motors,KIPWK,
200750,Brandon,Roy,Portland Trail Blazers,NBA Rookie of the Month,,2006-07,01/01/2007,,West,Award,Kia Motors,KIRMO,
200750,Brandon,Roy,Portland Trail Blazers,NBA Rookie of the Month,,2006-07,02/01/2007,,West,Award,Kia Motors,KIRMO,
200750,Brandon,Roy,Portland Trail Blazers,NBA Rookie of the Month,,2006-07,03/01/2007,,West,Award,Kia Motors,KIRMO,
200750,Brandon,Roy,Portland Trail Blazers,NBA Rookie of the Year,,2006-07,,,,Award,Kia Motors,KIROY,
200750,Brandon,Roy,Portland Trail Blazers,NBA Sporting News Rookie of the Year,,2006-07,,,,Award,Sporting News,SNROY,
200750,Brandon,Roy,,NBA All-Star,,2007-08,,,,Award,All-Star,,
200750,Brandon,Roy,,NBA All-Star,,2008-09,,,,Award,All-Star,,
200750,Brandon,Roy,,NBA All-Star,,2009-10,,,,Award,All-Star,,
200751,Randy,Foye,Minnesota Timberwolves,All-Rookie Team,1,2006-07,,,1610612750,Award,Kia Motors,KIART,
200751,Randy,Foye,Minnesota Timberwolves,NBA Rookie of the Month,,2006-07,12/01/2006,,West,Award,Kia Motors,KIRMO,
200752,Rudy,Gay,Memphis Grizzlies,All-Rookie Team,1,2006-07,,,1610612763,Award,Kia Motors,KIART,
200752,Rudy,Gay,Memphis Grizzlies,NBA Rookie of the Month,,2006-07,11/01/2006,,West,Award,Kia Motors,KIRMO,
200757,Thabo,Sefolosha,Oklahoma City Thunder,All-Defensive Team,2,2009-10,,,1610612760,Award,Kia Motors,KIADT,
200765,Rajon,Rondo,Boston Celtics,All-Defensive Team,2,2008-09,,,1610612738,Award,Kia Motors,KIADT,
200765,Rajon,Rondo,Boston Celtics,All-Defensive Team,1,2009-10,,,1610612738,Award,Kia Motors,KIADT,
200765,Rajon,Rondo,Boston Celtics,All-Defensive Team,1,2010-11,,,1610612738,Award,Kia Motors,KIADT,
200765,Rajon,Rondo,Boston Celtics,All-Defensive Team,2,2011-12,,,1610612738,Award,Kia Motors,KIADT,
200765,Rajon,Rondo,Boston Celtics,All-NBA,3,2011-12,,,1610612738,Award,Kia Motors,KIANT,
200765,Rajon,Rondo,Boston Celtics,All-Rookie Team,2,2006-07,,,1610612738,Award,Kia Motors,KIART,
200765,Rajon,Rondo,Boston Celtics,NBA Player of the Week,,2010-11,,2010-11-01T00:00:00,East,Award,Kia Motors,KIPWK,
200765,Rajon,Rondo,,NBA All-Star,,2009-10,,,,Award,All-Star,,
200765,Rajon,Rondo,,NBA All-Star,,2010-11,,,,Award,All-Star,,
200765,Rajon,Rondo,,NBA All-Star,,2011-12,,,,Award,All-Star,,
200765,Rajon,Rondo,,NBA All-Star,,2012-13,,,,Award,All-Star,,
200765,Rajon,Rondo,Boston Celtics,NBA Champion,,2007-08,,,,Award,Champion,,
200765,Rajon,Rondo,Los Angeles Lakers,NBA Champion,,2019-20,,,,Award,Champion,,
200768,Kyle,Lowry,Toronto Raptors,All-NBA,3,2015-16,,,East,Award,Kia Motors,KIANT,
200768,Kyle,Lowry,Toronto Raptors,NBA Player of the Month,,2014-15,12/1/2014,,East,Award,Kia Motors,KIPMO,
200768,Kyle,Lowry,Toronto Raptors,NBA Player of the Month,,2015-16,1/1/2016,,East,Award,Kia Motors,KIPMO,
200768,Kyle,Lowry,Toronto Raptors,NBA Player of the Week,,2013-14,,2014-02-03T00:00:00,East,Award,Kia Motors,KIPWK,
200768,Kyle,Lowry,Toronto Raptors,NBA Player of the Week,,2014-15,,2014-12-01T00:00:00,East,Award,Kia Motors,KIPWK,
200768,Kyle,Lowry,Toronto Raptors,NBA Player of the Week,,2015-16,,2016-02-29T00:00:00,East,Award,Kia Motors,KIPWK,
200768,Kyle,Lowry,Toronto Raptors,NBA Player of the Week,,2015-16,,2016-03-21T00:00:00,East,Award,Kia Motors,KIPWK,
200768,Kyle,Lowry,Toronto Raptors,NBA Player of the Week,,2019-20,,2019-12-16T00:00:00,East,Award,Kia Motors,KIPWK,
200768,Kyle,Lowry,USA,Olympic Gold Medal,,2016,,,,Award,Olympic,Gold,
200768,Kyle,Lowry,,NBA All-Star,,2014-15,,,,Award,All-Star,,
200768,Kyle,Lowry,,NBA All-Star,,2015-16,,,,Award,All-Star,,
200768,Kyle,Lowry,,NBA All-Star,,2016-17,,,,Award,All-Star,,
200768,Kyle,Lowry,,NBA All-Star,,2018-19,,,,Award,All-Star,,
200768,Kyle,Lowry,,NBA All-Star,,2019-20,,,,Award,All-Star,,
200768,Kyle,Lowry,,NBA All-Star,,2017-18,,,,Award,All-Star,,
200768,Kyle,Lowry,Toronto Raptors,NBA Champion,,2018-19,,,,Award,Champion,,
200769,Shannon,Brown,Los Angeles Lakers,NBA Champion,,2008-09,,,,Award,Champion,,
200769,Shannon,Brown,Los Angeles Lakers,NBA Champion,,2009-10,,,,Award,Champion,,
200770,Jordan,Farmar,Los Angeles Lakers,NBA Champion,,2008-09,,,,Award,Champion,,
200770,Jordan,Farmar,Los Angeles Lakers,NBA Champion,,2009-10,,,,Award,Champion,,
